county_name,police_dept,crime_type,count
CAPE MAY,CAPE MAY CITY PD,larceny,1357.2
CAPE MAY,CAPE MAY CITY PD,murder,0
CAPE MAY,CAPE MAY CITY PD,rape,28.9
CAPE MAY,CAPE MAY CITY PD,robbery,0
CAPE MAY,CAPE MAY POINT BORO PD,assault,0
CAPE MAY,CAPE MAY POINT BORO PD,auto_theft,0
CAPE MAY,CAPE MAY POINT BORO PD,burglary,361
CAPE MAY,CAPE MAY POINT BORO PD,larceny,1805.1
CAPE MAY,CAPE MAY POINT BORO PD,murder,0
CAPE MAY,CAPE MAY POINT BORO PD,rape,0
CAPE MAY,CAPE MAY POINT BORO PD,robbery,0
CAPE MAY,LOWER TWP PD,assault,74
CAPE MAY,LOWER TWP PD,auto_theft,50.9
CAPE MAY,LOWER TWP PD,burglary,55.5
CAPE MAY,LOWER TWP PD,larceny,351.6
CAPE MAY,LOWER TWP PD,murder,0
CAPE MAY,LOWER TWP PD,rape,23.1
CAPE MAY,LOWER TWP PD,robbery,18.5
CAPE MAY,MIDDLE TWSP PD,assault,87.2
CAPE MAY,MIDDLE TWSP PD,auto_theft,59.9
CAPE MAY,MIDDLE TWSP PD,burglary,141.6
CAPE MAY,MIDDLE TWSP PD,larceny,724.5
CAPE MAY,MIDDLE TWSP PD,murder,0
CAPE MAY,MIDDLE TWSP PD,rape,21.8
CAPE MAY,MIDDLE TWSP PD,robbery,21.8
CAPE MAY,NORTH WILDWOOD CITY PD,assault,235.8
CAPE MAY,NORTH WILDWOOD CITY PD,auto_theft,104.8
CAPE MAY,NORTH WILDWOOD CITY PD,burglary,104.8
CAPE MAY,NORTH WILDWOOD CITY PD,larceny,2253.7
CAPE MAY,NORTH WILDWOOD CITY PD,murder,0
CAPE MAY,NORTH WILDWOOD CITY PD,rape,0
CAPE MAY,NORTH WILDWOOD CITY PD,robbery,52.4
CAPE MAY,OCEAN CITY PD,assault,35.9
CAPE MAY,OCEAN CITY PD,auto_theft,71.8
CAPE MAY,OCEAN CITY PD,burglary,323.2
CAPE MAY,OCEAN CITY PD,larceny,2370.3
CAPE MAY,OCEAN CITY PD,murder,0
CAPE MAY,OCEAN CITY PD,rape,9
CAPE MAY,OCEAN CITY PD,robbery,18
CAPE MAY,SEA ISLE CITY PD,assault,48.5
CAPE MAY,SEA ISLE CITY PD,auto_theft,0
CAPE MAY,SEA ISLE CITY PD,burglary,970.4
CAPE MAY,SEA ISLE CITY PD,larceny,4512.4
CAPE MAY,SEA ISLE CITY PD,murder,0
CAPE MAY,SEA ISLE CITY PD,rape,0
CAPE MAY,SEA ISLE CITY PD,robbery,0
CAPE MAY,STATE POLICE CAPE MAY COUNTY,assault,20.8
CAPE MAY,STATE POLICE CAPE MAY COUNTY,auto_theft,20.8
CAPE MAY,STATE POLICE CAPE MAY COUNTY,burglary,99
CAPE MAY,STATE POLICE CAPE MAY COUNTY,larceny,265.6
CAPE MAY,STATE POLICE CAPE MAY COUNTY,murder,0
CAPE MAY,STATE POLICE CAPE MAY COUNTY,rape,5.2
CAPE MAY,STATE POLICE CAPE MAY COUNTY,robbery,10.4
CAPE MAY,STONE HARBOR BORO PD,assault,122.5
CAPE MAY,STONE HARBOR BORO PD,auto_theft,0
CAPE MAY,STONE HARBOR BORO PD,burglary,980.4
CAPE MAY,STONE HARBOR BORO PD,larceny,6127.5
CAPE MAY,STONE HARBOR BORO PD,murder,0
CAPE MAY,STONE HARBOR BORO PD,rape,122.5
CAPE MAY,STONE HARBOR BORO PD,robbery,0
CAPE MAY,WEST CAPE MAY BORO PD,assault,98.5
CAPE MAY,WEST CAPE MAY BORO PD,auto_theft,0
CAPE MAY,WEST CAPE MAY BORO PD,burglary,0
CAPE MAY,WEST CAPE MAY BORO PD,larceny,492.6
CAPE MAY,WEST CAPE MAY BORO PD,murder,0
CAPE MAY,WEST CAPE MAY BORO PD,rape,0
CAPE MAY,WEST CAPE MAY BORO PD,robbery,0
CAPE MAY,WEST WILDWOOD BORO PD,assault,0
CAPE MAY,WEST WILDWOOD BORO PD,auto_theft,178.3
CAPE MAY,WEST WILDWOOD BORO PD,burglary,178.3
CAPE MAY,WEST WILDWOOD BORO PD,larceny,1782.5
CAPE MAY,WEST WILDWOOD BORO PD,murder,0
CAPE MAY,WEST WILDWOOD BORO PD,rape,0
CAPE MAY,WEST WILDWOOD BORO PD,robbery,0
CAPE MAY,WILDWOOD CREST BORO PD,assault,256.7
CAPE MAY,WILDWOOD CREST BORO PD,auto_theft,96.3
CAPE MAY,WILDWOOD CREST BORO PD,burglary,417.2
CAPE MAY,WILDWOOD CREST BORO PD,larceny,1989.7
CAPE MAY,WILDWOOD CREST BORO PD,murder,0
CAPE MAY,WILDWOOD CREST BORO PD,rape,0
CAPE MAY,WILDWOOD CREST BORO PD,robbery,0
CAPE MAY,WILDWOOD PD,assault,337.6
CAPE MAY,WILDWOOD PD,auto_theft,99.3
CAPE MAY,WILDWOOD PD,burglary,734.9
CAPE MAY,WILDWOOD PD,larceny,4707.1
CAPE MAY,WILDWOOD PD,murder,0
CAPE MAY,WILDWOOD PD,rape,0
CAPE MAY,WILDWOOD PD,robbery,119.2
CUMBERLAND,BRIDGETON PD,assault,389.6
CUMBERLAND,BRIDGETON PD,auto_theft,106.6
CUMBERLAND,BRIDGETON PD,burglary,508.5
CUMBERLAND,BRIDGETON PD,larceny,1783.8
CUMBERLAND,BRIDGETON PD,murder,4.1
CUMBERLAND,BRIDGETON PD,rape,28.7
CUMBERLAND,BRIDGETON PD,robbery,246
CUMBERLAND,MILLVILLE PD,assault,359.2
CUMBERLAND,MILLVILLE PD,auto_theft,140.1
CUMBERLAND,MILLVILLE PD,burglary,319.7
CUMBERLAND,MILLVILLE PD,larceny,2065.6
CUMBERLAND,MILLVILLE PD,murder,3.6
CUMBERLAND,MILLVILLE PD,rape,25.1
CUMBERLAND,MILLVILLE PD,robbery,89.8
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,assault,56.4
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,auto_theft,53.7
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,burglary,255
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,larceny,316.7
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,murder,0
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,rape,8.1
CUMBERLAND,STATE POLICE CUMBERLAND COUNTY,robbery,0
CUMBERLAND,VINELAND PD,assault,182.3
CUMBERLAND,VINELAND PD,auto_theft,54.7
CUMBERLAND,VINELAND PD,burglary,253.6
CUMBERLAND,VINELAND PD,larceny,1183.5
CUMBERLAND,VINELAND PD,murder,5
CUMBERLAND,VINELAND PD,rape,21.5
CUMBERLAND,VINELAND PD,robbery,33.2
ESSEX,BELLEVILLE PD,assault,72.1
ESSEX,BELLEVILLE PD,auto_theft,155.2
ESSEX,BELLEVILLE PD,burglary,85.9
ESSEX,BELLEVILLE PD,larceny,842.7
ESSEX,BELLEVILLE PD,murder,0
ESSEX,BELLEVILLE PD,rape,2.8
ESSEX,BELLEVILLE PD,robbery,13.9
ESSEX,BLOOMFIELD PD,assault,37.4
ESSEX,BLOOMFIELD PD,auto_theft,116.2
ESSEX,BLOOMFIELD PD,burglary,65
ESSEX,BLOOMFIELD PD,larceny,608.5
ESSEX,BLOOMFIELD PD,murder,2
ESSEX,BLOOMFIELD PD,rape,0
ESSEX,BLOOMFIELD PD,robbery,33.5
ESSEX,CALDWELL PD,assault,0
ESSEX,CALDWELL PD,auto_theft,12.5
ESSEX,CALDWELL PD,burglary,75
ESSEX,CALDWELL PD,larceny,262.5
ESSEX,CALDWELL PD,murder,0
ESSEX,CALDWELL PD,rape,0
ESSEX,CALDWELL PD,robbery,0
ESSEX,CEDAR GROVE PD,assault,15.9
ESSEX,CEDAR GROVE PD,auto_theft,23.9
ESSEX,CEDAR GROVE PD,burglary,47.7
ESSEX,CEDAR GROVE PD,larceny,421.8
ESSEX,CEDAR GROVE PD,murder,0
ESSEX,CEDAR GROVE PD,rape,0
ESSEX,CEDAR GROVE PD,robbery,0
ESSEX,EAST ORANGE PD,assault,202.7
ESSEX,EAST ORANGE PD,auto_theft,184.1
ESSEX,EAST ORANGE PD,burglary,82
ESSEX,EAST ORANGE PD,larceny,653
ESSEX,EAST ORANGE PD,murder,4.6
ESSEX,EAST ORANGE PD,rape,15.5
ESSEX,EAST ORANGE PD,robbery,86.7
ESSEX,ESSEX FELLS PD,assault,0
ESSEX,ESSEX FELLS PD,auto_theft,284.5
ESSEX,ESSEX FELLS PD,burglary,142.2
ESSEX,ESSEX FELLS PD,larceny,331.9
ESSEX,ESSEX FELLS PD,murder,0
ESSEX,ESSEX FELLS PD,rape,0
ESSEX,ESSEX FELLS PD,robbery,0
ESSEX,FAIRFIELD PD,assault,26.6
ESSEX,FAIRFIELD PD,auto_theft,106.3
ESSEX,FAIRFIELD PD,burglary,66.4
ESSEX,FAIRFIELD PD,larceny,943.1
ESSEX,FAIRFIELD PD,murder,0
ESSEX,FAIRFIELD PD,rape,0
ESSEX,FAIRFIELD PD,robbery,0
ESSEX,GLEN RIDGE PD,assault,39.4
ESSEX,GLEN RIDGE PD,auto_theft,78.7
ESSEX,GLEN RIDGE PD,burglary,65.6
ESSEX,GLEN RIDGE PD,larceny,695.4
ESSEX,GLEN RIDGE PD,murder,0
ESSEX,GLEN RIDGE PD,rape,13.1
ESSEX,GLEN RIDGE PD,robbery,13.1
ESSEX,IRVINGTON PD,assault,119.9
ESSEX,IRVINGTON PD,auto_theft,409.4
ESSEX,IRVINGTON PD,burglary,145.7
ESSEX,IRVINGTON PD,larceny,770.9
ESSEX,IRVINGTON PD,murder,16.6
ESSEX,IRVINGTON PD,rape,27.7
ESSEX,IRVINGTON PD,robbery,147.5
ESSEX,LIVINGSTON PD,assault,16.8
ESSEX,LIVINGSTON PD,auto_theft,57
ESSEX,LIVINGSTON PD,burglary,57
ESSEX,LIVINGSTON PD,larceny,472.8
ESSEX,LIVINGSTON PD,murder,0
ESSEX,LIVINGSTON PD,rape,0
ESSEX,LIVINGSTON PD,robbery,0
ESSEX,MAPLEWOOD PD,assault,8.1
ESSEX,MAPLEWOOD PD,auto_theft,93.4
ESSEX,MAPLEWOOD PD,burglary,28.4
ESSEX,MAPLEWOOD PD,larceny,917.4
ESSEX,MAPLEWOOD PD,murder,0
ESSEX,MAPLEWOOD PD,rape,4.1
ESSEX,MAPLEWOOD PD,robbery,28.4
ESSEX,MILLBURN PD,assault,0
ESSEX,MILLBURN PD,auto_theft,177.8
ESSEX,MILLBURN PD,burglary,74.1
ESSEX,MILLBURN PD,larceny,790.1
ESSEX,MILLBURN PD,murder,0
ESSEX,MILLBURN PD,rape,0
ESSEX,MILLBURN PD,robbery,4.9
ESSEX,MONTCLAIR PD,assault,54
ESSEX,MONTCLAIR PD,auto_theft,41.1
ESSEX,MONTCLAIR PD,burglary,79.7
ESSEX,MONTCLAIR PD,larceny,465.4
ESSEX,MONTCLAIR PD,murder,0
ESSEX,MONTCLAIR PD,rape,7.7
ESSEX,MONTCLAIR PD,robbery,28.3
ESSEX,NEWARK PD,assault,265
ESSEX,NEWARK PD,auto_theft,447.8
ESSEX,NEWARK PD,burglary,146.3
ESSEX,NEWARK PD,larceny,630.6
ESSEX,NEWARK PD,murder,12.4
ESSEX,NEWARK PD,rape,33.7
ESSEX,NEWARK PD,robbery,98.1
ESSEX,NORTH CALDWELL PD,assault,14.9
ESSEX,NORTH CALDWELL PD,auto_theft,44.7
ESSEX,NORTH CALDWELL PD,burglary,163.8
ESSEX,NORTH CALDWELL PD,larceny,59.6
ESSEX,NORTH CALDWELL PD,murder,0
ESSEX,NORTH CALDWELL PD,rape,0
ESSEX,NORTH CALDWELL PD,robbery,14.9
ESSEX,NUTLEY PD,assault,49
ESSEX,NUTLEY PD,auto_theft,59.4
ESSEX,NUTLEY PD,burglary,45.5
ESSEX,NUTLEY PD,larceny,356.7
ESSEX,NUTLEY PD,murder,0
ESSEX,NUTLEY PD,rape,0
ESSEX,NUTLEY PD,robbery,14
ESSEX,ORANGE PD,assault,187.2
ESSEX,ORANGE PD,auto_theft,246.3
ESSEX,ORANGE PD,burglary,203.6
ESSEX,ORANGE PD,larceny,814.5
ESSEX,ORANGE PD,murder,6.6
ESSEX,ORANGE PD,rape,29.6
ESSEX,ORANGE PD,robbery,141.2
ESSEX,ROSELAND PD,assault,0
ESSEX,ROSELAND PD,auto_theft,119.3
ESSEX,ROSELAND PD,burglary,17
ESSEX,ROSELAND PD,larceny,221.6
ESSEX,ROSELAND PD,murder,0
ESSEX,ROSELAND PD,rape,0
ESSEX,ROSELAND PD,robbery,0
ESSEX,SOUTH ORANGE PD,assault,29.6
ESSEX,SOUTH ORANGE PD,auto_theft,165.9
ESSEX,SOUTH ORANGE PD,burglary,35.5
ESSEX,SOUTH ORANGE PD,larceny,681.3
ESSEX,SOUTH ORANGE PD,murder,0
ESSEX,SOUTH ORANGE PD,rape,0
ESSEX,SOUTH ORANGE PD,robbery,41.5
ESSEX,VERONA PD,assault,0
ESSEX,VERONA PD,auto_theft,22.3
ESSEX,VERONA PD,burglary,44.7
ESSEX,VERONA PD,larceny,364.7
ESSEX,VERONA PD,murder,0
ESSEX,VERONA PD,rape,7.4
ESSEX,VERONA PD,robbery,0
ESSEX,WEST CALDWELL PD,assault,18.3
ESSEX,WEST CALDWELL PD,auto_theft,36.7
ESSEX,WEST CALDWELL PD,burglary,9.2
ESSEX,WEST CALDWELL PD,larceny,274.9
ESSEX,WEST CALDWELL PD,murder,0
ESSEX,WEST CALDWELL PD,rape,0
ESSEX,WEST CALDWELL PD,robbery,0
ESSEX,WEST ORANGE PD,assault,52
ESSEX,WEST ORANGE PD,auto_theft,106.1
ESSEX,WEST ORANGE PD,burglary,141.5
ESSEX,WEST ORANGE PD,larceny,863.3
ESSEX,WEST ORANGE PD,murder,2.1
ESSEX,WEST ORANGE PD,rape,18.7
ESSEX,WEST ORANGE PD,robbery,25
GLOUCESTER,CLAYTON PD,assault,69.6
GLOUCESTER,CLAYTON PD,auto_theft,34.8
GLOUCESTER,CLAYTON PD,burglary,23.2
GLOUCESTER,CLAYTON PD,larceny,521.8
GLOUCESTER,CLAYTON PD,murder,0
GLOUCESTER,CLAYTON PD,rape,0
GLOUCESTER,CLAYTON PD,robbery,0
GLOUCESTER,DEPTFORD TWP PD,assault,66.4
GLOUCESTER,DEPTFORD TWP PD,auto_theft,66.4
GLOUCESTER,DEPTFORD TWP PD,burglary,321.9
GLOUCESTER,DEPTFORD TWP PD,larceny,2040.7
GLOUCESTER,DEPTFORD TWP PD,murder,3.3
GLOUCESTER,DEPTFORD TWP PD,rape,10
GLOUCESTER,DEPTFORD TWP PD,robbery,36.5
GLOUCESTER,EAST GREENWICH TWP PD,assault,9.5
GLOUCESTER,EAST GREENWICH TWP PD,auto_theft,28.6
GLOUCESTER,EAST GREENWICH TWP PD,burglary,19
GLOUCESTER,EAST GREENWICH TWP PD,larceny,580.7
GLOUCESTER,EAST GREENWICH TWP PD,murder,0
GLOUCESTER,EAST GREENWICH TWP PD,rape,9.5
GLOUCESTER,EAST GREENWICH TWP PD,robbery,9.5
GLOUCESTER,ELK TWP PD,assault,0
GLOUCESTER,ELK TWP PD,auto_theft,24.3
GLOUCESTER,ELK TWP PD,burglary,97.2
GLOUCESTER,ELK TWP PD,larceny,461.6
GLOUCESTER,ELK TWP PD,murder,0
GLOUCESTER,ELK TWP PD,rape,24.3
GLOUCESTER,ELK TWP PD,robbery,0
GLOUCESTER,FRANKLIN TWP PD,assault,49.3
GLOUCESTER,FRANKLIN TWP PD,auto_theft,74
GLOUCESTER,FRANKLIN TWP PD,burglary,172.6
GLOUCESTER,FRANKLIN TWP PD,larceny,449.9
GLOUCESTER,FRANKLIN TWP PD,murder,0
GLOUCESTER,FRANKLIN TWP PD,rape,0
GLOUCESTER,FRANKLIN TWP PD,robbery,12.3
GLOUCESTER,GLASSBORO PD,assault,95.3
GLOUCESTER,GLASSBORO PD,auto_theft,80.2
GLOUCESTER,GLASSBORO PD,burglary,230.7
GLOUCESTER,GLASSBORO PD,larceny,692.1
GLOUCESTER,GLASSBORO PD,murder,10
GLOUCESTER,GLASSBORO PD,rape,10
GLOUCESTER,GLASSBORO PD,robbery,20.1
GLOUCESTER,GREENWICH TWP PD,assault,41.9
GLOUCESTER,GREENWICH TWP PD,auto_theft,83.9
GLOUCESTER,GREENWICH TWP PD,burglary,21
GLOUCESTER,GREENWICH TWP PD,larceny,629.1
GLOUCESTER,GREENWICH TWP PD,murder,0
GLOUCESTER,GREENWICH TWP PD,rape,0
GLOUCESTER,GREENWICH TWP PD,robbery,0
GLOUCESTER,HARRISON TWP PD,assault,38.7
GLOUCESTER,HARRISON TWP PD,auto_theft,31
GLOUCESTER,HARRISON TWP PD,burglary,69.7
GLOUCESTER,HARRISON TWP PD,larceny,332.9
GLOUCESTER,HARRISON TWP PD,murder,0
GLOUCESTER,HARRISON TWP PD,rape,7.7
GLOUCESTER,HARRISON TWP PD,robbery,7.7
GLOUCESTER,LOGAN TWP PD,assault,0
GLOUCESTER,LOGAN TWP PD,auto_theft,68.4
GLOUCESTER,LOGAN TWP PD,burglary,34.2
GLOUCESTER,LOGAN TWP PD,larceny,855.6
GLOUCESTER,LOGAN TWP PD,murder,0
GLOUCESTER,LOGAN TWP PD,rape,0
GLOUCESTER,LOGAN TWP PD,robbery,0
GLOUCESTER,MANTUA TWP PD,assault,54.2
GLOUCESTER,MANTUA TWP PD,auto_theft,67.7
GLOUCESTER,MANTUA TWP PD,burglary,155.7
GLOUCESTER,MANTUA TWP PD,larceny,704
GLOUCESTER,MANTUA TWP PD,murder,0
GLOUCESTER,MANTUA TWP PD,rape,0
GLOUCESTER,MANTUA TWP PD,robbery,13.5
GLOUCESTER,MONROE TWP PD,assault,35.6
GLOUCESTER,MONROE TWP PD,auto_theft,46.6
GLOUCESTER,MONROE TWP PD,burglary,137
GLOUCESTER,MONROE TWP PD,larceny,679.5
GLOUCESTER,MONROE TWP PD,murder,0
GLOUCESTER,MONROE TWP PD,rape,5.5
GLOUCESTER,MONROE TWP PD,robbery,19.2
GLOUCESTER,NATIONAL PARK PD,assault,68.2
GLOUCESTER,NATIONAL PARK PD,auto_theft,0
GLOUCESTER,NATIONAL PARK PD,burglary,306.7
GLOUCESTER,NATIONAL PARK PD,larceny,647.6
GLOUCESTER,NATIONAL PARK PD,murder,0
GLOUCESTER,NATIONAL PARK PD,rape,0
GLOUCESTER,NATIONAL PARK PD,robbery,34.1
GLOUCESTER,NEWFIELD PD,assault,0
GLOUCESTER,NEWFIELD PD,auto_theft,65.1
GLOUCESTER,NEWFIELD PD,burglary,0
GLOUCESTER,NEWFIELD PD,larceny,65.1
GLOUCESTER,NEWFIELD PD,murder,0
GLOUCESTER,NEWFIELD PD,rape,0
GLOUCESTER,NEWFIELD PD,robbery,65.1
GLOUCESTER,PAULSBORO PD,assault,189.3
GLOUCESTER,PAULSBORO PD,auto_theft,137.6
GLOUCESTER,PAULSBORO PD,burglary,326.9
GLOUCESTER,PAULSBORO PD,larceny,860.3
GLOUCESTER,PAULSBORO PD,murder,0
GLOUCESTER,PAULSBORO PD,rape,0
GLOUCESTER,PAULSBORO PD,robbery,34.4
GLOUCESTER,PITMAN PD,assault,69
GLOUCESTER,PITMAN PD,auto_theft,0
GLOUCESTER,PITMAN PD,burglary,0
GLOUCESTER,PITMAN PD,larceny,345
GLOUCESTER,PITMAN PD,murder,0
GLOUCESTER,PITMAN PD,rape,0
GLOUCESTER,PITMAN PD,robbery,0
GLOUCESTER,SOUTH HARRISON PD,assault,0
GLOUCESTER,SOUTH HARRISON PD,auto_theft,0
GLOUCESTER,SOUTH HARRISON PD,burglary,0
GLOUCESTER,SOUTH HARRISON PD,larceny,288.6
GLOUCESTER,SOUTH HARRISON PD,murder,0
GLOUCESTER,SOUTH HARRISON PD,rape,0
GLOUCESTER,SOUTH HARRISON PD,robbery,0
GLOUCESTER,SWEDESBORO PD,assault,0
GLOUCESTER,SWEDESBORO PD,auto_theft,0
GLOUCESTER,SWEDESBORO PD,burglary,78.2
GLOUCESTER,SWEDESBORO PD,larceny,312.9
GLOUCESTER,SWEDESBORO PD,murder,0
GLOUCESTER,SWEDESBORO PD,rape,0
GLOUCESTER,SWEDESBORO PD,robbery,0
GLOUCESTER,WASHINGTON TWP PD,assault,80.8
GLOUCESTER,WASHINGTON TWP PD,auto_theft,31.9
GLOUCESTER,WASHINGTON TWP PD,burglary,91.4
GLOUCESTER,WASHINGTON TWP PD,larceny,499.7
GLOUCESTER,WASHINGTON TWP PD,murder,0
GLOUCESTER,WASHINGTON TWP PD,rape,0
GLOUCESTER,WASHINGTON TWP PD,robbery,8.5
GLOUCESTER,WENONAH PD,assault,90.9
GLOUCESTER,WENONAH PD,auto_theft,45.4
GLOUCESTER,WENONAH PD,burglary,45.4
GLOUCESTER,WENONAH PD,larceny,454.3
GLOUCESTER,WENONAH PD,murder,0
GLOUCESTER,WENONAH PD,rape,0
GLOUCESTER,WENONAH PD,robbery,0
GLOUCESTER,WEST DEPTFORD TWP PD,assault,33.5
GLOUCESTER,WEST DEPTFORD TWP PD,auto_theft,62.2
GLOUCESTER,WEST DEPTFORD TWP PD,burglary,234.6
GLOUCESTER,WEST DEPTFORD TWP PD,larceny,569.7
GLOUCESTER,WEST DEPTFORD TWP PD,murder,0
GLOUCESTER,WEST DEPTFORD TWP PD,rape,0
GLOUCESTER,WEST DEPTFORD TWP PD,robbery,9.6
GLOUCESTER,WESTVILLE PD,assault,145.6
GLOUCESTER,WESTVILLE PD,auto_theft,72.8
GLOUCESTER,WESTVILLE PD,burglary,242.7
GLOUCESTER,WESTVILLE PD,larceny,1237.6
GLOUCESTER,WESTVILLE PD,murder,24.3
GLOUCESTER,WESTVILLE PD,rape,0
GLOUCESTER,WESTVILLE PD,robbery,0
GLOUCESTER,WOODBURY CITY PD,assault,195
GLOUCESTER,WOODBURY CITY PD,auto_theft,133.4
GLOUCESTER,WOODBURY CITY PD,burglary,328.3
GLOUCESTER,WOODBURY CITY PD,larceny,2144.5
GLOUCESTER,WOODBURY CITY PD,murder,0
GLOUCESTER,WOODBURY CITY PD,rape,0
GLOUCESTER,WOODBURY CITY PD,robbery,133.4
GLOUCESTER,WOODBURY HEIGHTS PD,assault,34
GLOUCESTER,WOODBURY HEIGHTS PD,auto_theft,34
GLOUCESTER,WOODBURY HEIGHTS PD,burglary,101.9
GLOUCESTER,WOODBURY HEIGHTS PD,larceny,1596.5
GLOUCESTER,WOODBURY HEIGHTS PD,murder,0
GLOUCESTER,WOODBURY HEIGHTS PD,rape,0
GLOUCESTER,WOODBURY HEIGHTS PD,robbery,0
GLOUCESTER,WOOLWICH TWP PD,assault,7.9
GLOUCESTER,WOOLWICH TWP PD,auto_theft,15.8
GLOUCESTER,WOOLWICH TWP PD,burglary,7.9
GLOUCESTER,WOOLWICH TWP PD,larceny,269.1
GLOUCESTER,WOOLWICH TWP PD,murder,0
GLOUCESTER,WOOLWICH TWP PD,rape,0
GLOUCESTER,WOOLWICH TWP PD,robbery,0
HUDSON,BAYONNE PD,assault,94.3
HUDSON,BAYONNE PD,auto_theft,58.4
HUDSON,BAYONNE PD,burglary,100.3
HUDSON,BAYONNE PD,larceny,603.1
HUDSON,BAYONNE PD,murder,0
HUDSON,BAYONNE PD,rape,7.5
HUDSON,BAYONNE PD,robbery,38.9
HUDSON,EAST NEWARK PD,assault,36.5
HUDSON,EAST NEWARK PD,auto_theft,0
HUDSON,EAST NEWARK PD,burglary,0
HUDSON,EAST NEWARK PD,larceny,255.5
HUDSON,EAST NEWARK PD,murder,0
HUDSON,EAST NEWARK PD,rape,0
HUDSON,EAST NEWARK PD,robbery,0
HUDSON,GUTTENBERG PD,assault,51.7
HUDSON,GUTTENBERG PD,auto_theft,51.7
HUDSON,GUTTENBERG PD,burglary,51.7
HUDSON,GUTTENBERG PD,larceny,387.9
HUDSON,GUTTENBERG PD,murder,0
HUDSON,GUTTENBERG PD,rape,0
HUDSON,GUTTENBERG PD,robbery,43.1
HUDSON,HARRISON PD,assault,83.1
HUDSON,HARRISON PD,auto_theft,149.5
HUDSON,HARRISON PD,burglary,83.1
HUDSON,HARRISON PD,larceny,1024.5
HUDSON,HARRISON PD,murder,0
HUDSON,HARRISON PD,rape,11.1
HUDSON,HARRISON PD,robbery,44.3
HUDSON,HOBOKEN PD,assault,61.7
HUDSON,HOBOKEN PD,auto_theft,56.3
HUDSON,HOBOKEN PD,burglary,127.1
HUDSON,HOBOKEN PD,larceny,878.5
HUDSON,HOBOKEN PD,murder,1.8
HUDSON,HOBOKEN PD,rape,1.8
HUDSON,HOBOKEN PD,robbery,20
HUDSON,JERSEY CITY PD,assault,240.2
HUDSON,JERSEY CITY PD,auto_theft,122.9
HUDSON,JERSEY CITY PD,burglary,152.9
HUDSON,JERSEY CITY PD,larceny,858.7
HUDSON,JERSEY CITY PD,murder,4.4
HUDSON,JERSEY CITY PD,rape,16.7
HUDSON,JERSEY CITY PD,robbery,105.1
HUDSON,KEARNY PD,assault,59
HUDSON,KEARNY PD,auto_theft,125.2
HUDSON,KEARNY PD,burglary,47.2
HUDSON,KEARNY PD,larceny,701.5
HUDSON,KEARNY PD,murder,0
HUDSON,KEARNY PD,rape,4.7
HUDSON,KEARNY PD,robbery,28.3
HUDSON,NORTH BERGEN PD,assault,33.2
HUDSON,NORTH BERGEN PD,auto_theft,68.1
HUDSON,NORTH BERGEN PD,burglary,20.6
HUDSON,NORTH BERGEN PD,larceny,292.9
HUDSON,NORTH BERGEN PD,murder,0
HUDSON,NORTH BERGEN PD,rape,12.7
HUDSON,NORTH BERGEN PD,robbery,9.5
HUDSON,SECAUCUS PD,assault,87.9
HUDSON,SECAUCUS PD,auto_theft,78.1
HUDSON,SECAUCUS PD,burglary,83
HUDSON,SECAUCUS PD,larceny,1332.9
HUDSON,SECAUCUS PD,murder,0
HUDSON,SECAUCUS PD,rape,34.2
HUDSON,SECAUCUS PD,robbery,53.7
HUDSON,UNION CITY PD,assault,160.1
HUDSON,UNION CITY PD,auto_theft,75.8
HUDSON,UNION CITY PD,burglary,107.2
HUDSON,UNION CITY PD,larceny,1142.2
HUDSON,UNION CITY PD,murder,0
HUDSON,UNION CITY PD,rape,11.4
HUDSON,UNION CITY PD,robbery,44.3
HUDSON,WEEHAWKEN PD,assault,45
HUDSON,WEEHAWKEN PD,auto_theft,96.4
HUDSON,WEEHAWKEN PD,burglary,173.4
HUDSON,WEEHAWKEN PD,larceny,1124.2
HUDSON,WEEHAWKEN PD,murder,0
HUDSON,WEEHAWKEN PD,rape,6.4
HUDSON,WEEHAWKEN PD,robbery,25.7
HUDSON,WEST NEW YORK PD,assault,77.6
HUDSON,WEST NEW YORK PD,auto_theft,42.5
HUDSON,WEST NEW YORK PD,burglary,85
HUDSON,WEST NEW YORK PD,larceny,682.1
HUDSON,WEST NEW YORK PD,murder,0
HUDSON,WEST NEW YORK PD,rape,14.8
HUDSON,WEST NEW YORK PD,robbery,48.1
HUNTERDON,CALIFON BOROUGH,assault,0
HUNTERDON,CALIFON BOROUGH,auto_theft,0
HUNTERDON,CALIFON BOROUGH,burglary,0
HUNTERDON,CALIFON BOROUGH,larceny,187.3
HUNTERDON,CALIFON BOROUGH,murder,0
HUNTERDON,CALIFON BOROUGH,rape,0
HUNTERDON,CALIFON BOROUGH,robbery,0
HUNTERDON,CLINTON TOWN PD,assault,0
HUNTERDON,CLINTON TOWN PD,auto_theft,0
HUNTERDON,CLINTON TOWN PD,burglary,37.1
HUNTERDON,CLINTON TOWN PD,larceny,185.3
HUNTERDON,CLINTON TOWN PD,murder,0
